file;fraction_done_agents;total_reward;solve_time;is_solution_optimal;is_solved;NumAgents;w;h
./Envs/Test_2\Level_69.pkl;1.0;-37.0;17;True;True;5;10;10
./Envs/Test_2\Level_7.pkl;1.0;-55.0;372;True;True;5;10;10
./Envs/Test_2\Level_70.pkl;1.0;-38.0;17;True;True;5;10;10
./Envs/Test_2\Level_71.pkl;1.0;-40.0;21;True;True;5;10;10
./Envs/Test_2\Level_72.pkl;1.0;-47.0;24;True;True;5;10;10
./Envs/Test_2\Level_73.pkl;1.0;-39.0;22;True;True;5;10;10
./Envs/Test_2\Level_74.pkl;1.0;-37.0;18;True;True;5;10;10
./Envs/Test_2\Level_75.pkl;1.0;-42.0;25;True;True;5;10;10
./Envs/Test_2\Level_76.pkl;1.0;-46.0;28;True;True;5;10;10
./Envs/Test_2\Level_77.pkl;1.0;-38.0;21;True;True;5;10;10
./Envs/Test_2\Level_78.pkl;1.0;-53.0;31;True;True;5;10;10
./Envs/Test_2\Level_79.pkl;1.0;-47.0;31;True;True;5;10;10
./Envs/Test_2\Level_8.pkl;1.0;-55.0;32;True;True;5;10;10
./Envs/Test_2\Level_80.pkl;1.0;-43.0;23;True;True;5;10;10
./Envs/Test_2\Level_81.pkl;1.0;-43.0;22;True;True;5;10;10
./Envs/Test_2\Level_82.pkl;1.0;-44.0;19;True;True;5;10;10
./Envs/Test_2\Level_83.pkl;1.0;-36.0;16;True;True;5;10;10
./Envs/Test_2\Level_84.pkl;1.0;-37.0;21;True;True;5;10;10
./Envs/Test_2\Level_85.pkl;1.0;-32.0;16;True;True;5;10;10
./Envs/Test_2\Level_86.pkl;1.0;-40.0;26;True;True;5;10;10
./Envs/Test_2\Level_87.pkl;1.0;-57.0;25;True;True;5;10;10
./Envs/Test_2\Level_88.pkl;1.0;-42.0;20;True;True;5;10;10
./Envs/Test_2\Level_89.pkl;1.0;-38.0;15;True;True;5;10;10
./Envs/Test_2\Level_9.pkl;1.0;-43.0;21;True;True;5;10;10
./Envs/Test_2\Level_90.pkl;1.0;-34.0;16;True;True;5;10;10
./Envs/Test_2\Level_91.pkl;1.0;-53.0;30;True;True;5;10;10
./Envs/Test_2\Level_92.pkl;1.0;-44.0;20;True;True;5;10;10
./Envs/Test_2\Level_93.pkl;1.0;-36.0;17;True;True;5;10;10
./Envs/Test_2\Level_94.pkl;1.0;-43.0;19;True;True;5;10;10
./Envs/Test_2\Level_95.pkl;1.0;-33.0;18;True;True;5;10;10
./Envs/Test_2\Level_96.pkl;1.0;-41.0;63;True;True;5;10;10
./Envs/Test_2\Level_97.pkl;1.0;-45.0;26;True;True;5;10;10
./Envs/Test_2\Level_98.pkl;1.0;-46.0;23;True;True;5;10;10
./Envs/Test_2\Level_99.pkl;1.0;-41.0;33;True;True;5;10;10
./Envs/Test_3\Level_0.pkl;1.0;-188.0;185;True;True;10;30;10
./Envs/Test_3\Level_1.pkl;1.0;-108.0;53;True;True;10;30;10
./Envs/Test_3\Level_10.pkl;1.0;-156.0;85;True;True;10;30;10
./Envs/Test_3\Level_11.pkl;1.0;-138.0;86;True;True;10;30;10
./Envs/Test_3\Level_12.pkl;1.0;-140.0;60;True;True;10;30;10
./Envs/Test_3\Level_13.pkl;1.0;-172.0;123;True;True;10;30;10
./Envs/Test_3\Level_14.pkl;1.0;-147.0;73;True;True;10;30;10
./Envs/Test_3\Level_15.pkl;1.0;-166.0;95;True;True;10;30;10
./Envs/Test_3\Level_16.pkl;1.0;-155.0;116;True;True;10;30;10
./Envs/Test_3\Level_17.pkl;1.0;-155.0;85;True;True;10;30;10
./Envs/Test_3\Level_18.pkl;1.0;-121.0;56;True;True;10;30;10
./Envs/Test_3\Level_19.pkl;1.0;-154.0;91;True;True;10;30;10
./Envs/Test_3\Level_2.pkl;1.0;-124.0;68;True;True;10;30;10
./Envs/Test_3\Level_20.pkl;1.0;-176.0;188;True;True;10;30;10
./Envs/Test_3\Level_21.pkl;1.0;-118.0;66;True;True;10;30;10
./Envs/Test_3\Level_22.pkl;1.0;-145.0;117;True;True;10;30;10
./Envs/Test_3\Level_23.pkl;1.0;-161.0;116;True;True;10;30;10
./Envs/Test_3\Level_24.pkl;1.0;-124.0;63;True;True;10;30;10
./Envs/Test_3\Level_25.pkl;1.0;-156.0;119;True;True;10;30;10
./Envs/Test_3\Level_26.pkl;1.0;-174.0;130;True;True;10;30;10
./Envs/Test_3\Level_27.pkl;1.0;-211.0;173;True;True;10;30;10
./Envs/Test_3\Level_28.pkl;1.0;-217.0;185;True;True;10;30;10
./Envs/Test_3\Level_29.pkl;1.0;-195.0;450;True;True;10;30;10
./Envs/Test_3\Level_3.pkl;1.0;-143.0;75;True;True;10;30;10
./Envs/Test_3\Level_30.pkl;1.0;-137.0;80;True;True;10;30;10
./Envs/Test_3\Level_31.pkl;1.0;-189.0;166;True;True;10;30;10
./Envs/Test_3\Level_32.pkl;1.0;-159.0;124;True;True;10;30;10
./Envs/Test_3\Level_33.pkl;1.0;-154.0;122;True;True;10;30;10
./Envs/Test_3\Level_34.pkl;1.0;-143.0;76;True;True;10;30;10
./Envs/Test_3\Level_35.pkl;1.0;-155.0;94;True;True;10;30;10
./Envs/Test_3\Level_36.pkl;1.0;-162.0;108;True;True;10;30;10
./Envs/Test_3\Level_37.pkl;1.0;-106.0;60;True;True;10;30;10
./Envs/Test_3\Level_38.pkl;1.0;-143.0;88;True;True;10;30;10
./Envs/Test_3\Level_39.pkl;1.0;-137.0;109;True;True;10;30;10
./Envs/Test_3\Level_4.pkl;1.0;-171.0;114;True;True;10;30;10
./Envs/Test_3\Level_40.pkl;1.0;-157.0;133;True;True;10;30;10
./Envs/Test_3\Level_41.pkl;1.0;-135.0;83;True;True;10;30;10
./Envs/Test_3\Level_42.pkl;1.0;-142.0;93;True;True;10;30;10
./Envs/Test_3\Level_43.pkl;1.0;-159.0;100;True;True;10;30;10
./Envs/Test_3\Level_44.pkl;1.0;-178.0;108;True;True;10;30;10
./Envs/Test_3\Level_45.pkl;1.0;-160.0;296;True;True;10;30;10
./Envs/Test_3\Level_46.pkl;1.0;-175.0;97;True;True;10;30;10
./Envs/Test_3\Level_47.pkl;1.0;-140.0;92;True;True;10;30;10
./Envs/Test_3\Level_48.pkl;1.0;-162.0;97;True;True;10;30;10
./Envs/Test_3\Level_49.pkl;1.0;-177.0;385;True;True;10;30;10
./Envs/Test_3\Level_5.pkl;1.0;-149.0;707;True;True;10;30;10
./Envs/Test_3\Level_50.pkl;1.0;-166.0;124;True;True;10;30;10
./Envs/Test_3\Level_51.pkl;1.0;-169.0;146;True;True;10;30;10
./Envs/Test_3\Level_52.pkl;1.0;-169.0;146;True;True;10;30;10
./Envs/Test_3\Level_53.pkl;1.0;-132.0;79;True;True;10;30;10
./Envs/Test_3\Level_54.pkl;1.0;-177.0;125;True;True;10;30;10
./Envs/Test_3\Level_55.pkl;1.0;-117.0;49;True;True;10;30;10
./Envs/Test_3\Level_56.pkl;1.0;-182.0;462;True;True;10;30;10
./Envs/Test_3\Level_57.pkl;1.0;-140.0;76;True;True;10;30;10
./Envs/Test_3\Level_58.pkl;1.0;-150.0;292;True;True;10;30;10
./Envs/Test_3\Level_59.pkl;1.0;-109.0;61;True;True;10;30;10
./Envs/Test_3\Level_6.pkl;1.0;-160.0;1317;True;True;10;30;10
./Envs/Test_3\Level_60.pkl;1.0;-172.0;146;True;True;10;30;10
./Envs/Test_3\Level_61.pkl;1.0;-142.0;81;True;True;10;30;10
./Envs/Test_3\Level_62.pkl;1.0;-122.0;92;True;True;10;30;10
./Envs/Test_3\Level_63.pkl;1.0;-172.0;104;True;True;10;30;10
./Envs/Test_3\Level_64.pkl;1.0;-148.0;78;True;True;10;30;10
./Envs/Test_3\Level_65.pkl;1.0;-174.0;125;True;True;10;30;10
./Envs/Test_3\Level_66.pkl;1.0;-147.0;298;True;True;10;30;10
./Envs/Test_3\Level_67.pkl;1.0;-172.0;100;True;True;10;30;10
./Envs/Test_3\Level_68.pkl;1.0;-144.0;197;True;True;10;30;10
./Envs/Test_3\Level_69.pkl;1.0;-170.0;110;True;True;10;30;10
./Envs/Test_3\Level_7.pkl;1.0;-170.0;121;True;True;10;30;10
./Envs/Test_3\Level_70.pkl;1.0;-161.0;94;True;True;10;30;10
./Envs/Test_3\Level_71.pkl;1.0;-114.0;66;True;True;10;30;10
./Envs/Test_3\Level_72.pkl;1.0;-153.0;98;True;True;10;30;10
./Envs/Test_3\Level_73.pkl;1.0;-242.0;514;True;True;10;30;10
./Envs/Test_3\Level_74.pkl;1.0;-92.0;36;True;True;10;30;10
./Envs/Test_3\Level_75.pkl;1.0;-146.0;72;True;True;10;30;10
./Envs/Test_3\Level_76.pkl;1.0;-193.0;510;True;True;10;30;10
./Envs/Test_3\Level_77.pkl;1.0;-147.0;70;True;True;10;30;10
./Envs/Test_3\Level_78.pkl;1.0;-141.0;61;True;True;10;30;10
./Envs/Test_3\Level_79.pkl;1.0;-131.0;61;True;True;10;30;10
./Envs/Test_3\Level_8.pkl;1.0;-127.0;65;True;True;10;30;10
./Envs/Test_3\Level_80.pkl;1.0;-171.0;198;True;True;10;30;10
./Envs/Test_3\Level_81.pkl;1.0;-171.0;93;True;True;10;30;10
./Envs/Test_3\Level_82.pkl;1.0;-195.0;97;True;True;10;30;10
./Envs/Test_3\Level_83.pkl;1.0;-180.0;96;True;True;10;30;10
./Envs/Test_3\Level_84.pkl;1.0;-217.0;333;True;True;10;30;10
./Envs/Test_3\Level_85.pkl;1.0;-119.0;73;True;True;10;30;10
./Envs/Test_3\Level_86.pkl;1.0;-182.0;96;True;True;10;30;10
./Envs/Test_3\Level_87.pkl;1.0;-149.0;212;True;True;10;30;10
./Envs/Test_3\Level_88.pkl;1.0;-149.0;64;True;True;10;30;10
./Envs/Test_3\Level_89.pkl;1.0;-145.0;71;True;True;10;30;10
./Envs/Test_3\Level_9.pkl;1.0;-189.0;926;True;True;10;30;10
./Envs/Test_3\Level_90.pkl;1.0;-114.0;50;True;True;10;30;10
./Envs/Test_3\Level_91.pkl;1.0;-164.0;986;True;True;10;30;10
./Envs/Test_3\Level_92.pkl;1.0;-164.0;74;True;True;10;30;10
./Envs/Test_3\Level_93.pkl;1.0;-141.0;82;True;True;10;30;10
./Envs/Test_3\Level_94.pkl;1.0;-151.0;69;True;True;10;30;10
./Envs/Test_3\Level_95.pkl;1.0;-170.0;86;True;True;10;30;10
./Envs/Test_3\Level_96.pkl;1.0;-147.0;474;True;True;10;30;10
./Envs/Test_3\Level_97.pkl;1.0;-190.0;643;True;True;10;30;10
./Envs/Test_3\Level_98.pkl;1.0;-165.0;83;True;True;10;30;10
./Envs/Test_3\Level_99.pkl;1.0;-182.0;220;True;True;10;30;10
./Envs/Test_4\Level_0.pkl;1.0;-222.0;925;True;True;10;20;20
./Envs/Test_4\Level_1.pkl;1.0;-213.0;1252;True;True;10;20;20
./Envs/Test_4\Level_10.pkl;1.0;-233.0;343;True;True;10;20;20
./Envs/Test_4\Level_11.pkl;1.0;-166.0;84;True;True;10;20;20
./Envs/Test_4\Level_12.pkl;1.0;-235.0;939;True;True;10;20;20
./Envs/Test_4\Level_13.pkl;1.0;-216.0;2691;True;True;10;20;20
./Envs/Test_4\Level_14.pkl;1.0;-222.0;772;True;True;10;20;20
./Envs/Test_4\Level_15.pkl;1.0;-212.0;155;True;True;10;20;20
./Envs/Test_4\Level_16.pkl;1.0;-207.0;371;True;True;10;20;20
./Envs/Test_4\Level_17.pkl;1.0;-208.0;601;True;True;10;20;20
./Envs/Test_4\Level_18.pkl;1.0;-201.0;788;True;True;10;20;20
./Envs/Test_4\Level_19.pkl;1.0;-229.0;269;True;True;10;20;20
./Envs/Test_4\Level_2.pkl;1.0;-182.0;170;True;True;10;20;20
./Envs/Test_4\Level_20.pkl;1.0;-186.0;716;True;True;10;20;20
./Envs/Test_4\Level_21.pkl;1.0;-201.0;120;True;True;10;20;20
./Envs/Test_4\Level_22.pkl;1.0;-205.0;866;True;True;10;20;20
./Envs/Test_4\Level_23.pkl;1.0;-203.0;162;True;True;10;20;20
./Envs/Test_4\Level_24.pkl;1.0;-195.0;393;True;True;10;20;20
./Envs/Test_4\Level_25.pkl;1.0;-208.0;547;True;True;10;20;20
./Envs/Test_4\Level_26.pkl;1.0;-201.0;167;True;True;10;20;20
./Envs/Test_4\Level_27.pkl;1.0;-186.0;100;True;True;10;20;20
./Envs/Test_4\Level_28.pkl;1.0;-159.0;70;True;True;10;20;20
./Envs/Test_4\Level_29.pkl;1.0;-204.0;100;True;True;10;20;20
./Envs/Test_4\Level_3.pkl;1.0;-208.0;179;True;True;10;20;20
./Envs/Test_4\Level_30.pkl;1.0;-171.0;135;True;True;10;20;20
./Envs/Test_4\Level_31.pkl;1.0;-206.0;174;True;True;10;20;20
./Envs/Test_4\Level_32.pkl;1.0;-162.0;72;True;True;10;20;20
./Envs/Test_4\Level_33.pkl;1.0;-185.0;105;True;True;10;20;20
./Envs/Test_4\Level_34.pkl;1.0;-204.0;96;True;True;10;20;20
./Envs/Test_4\Level_35.pkl;1.0;-207.0;294;True;True;10;20;20
./Envs/Test_4\Level_36.pkl;1.0;-178.0;113;True;True;10;20;20
./Envs/Test_4\Level_37.pkl;1.0;-202.0;103;True;True;10;20;20
./Envs/Test_4\Level_38.pkl;1.0;-254.0;3424;True;True;10;20;20
./Envs/Test_4\Level_39.pkl;1.0;-203.0;1849;True;True;10;20;20
./Envs/Test_4\Level_4.pkl;1.0;-188.0;112;True;True;10;20;20
./Envs/Test_4\Level_40.pkl;1.0;-178.0;103;True;True;10;20;20
./Envs/Test_4\Level_41.pkl;1.0;-200.0;198;True;True;10;20;20
./Envs/Test_4\Level_42.pkl;1.0;-164.0;340;True;True;10;20;20
./Envs/Test_4\Level_43.pkl;1.0;-172.0;75;True;True;10;20;20
./Envs/Test_4\Level_44.pkl;1.0;-176.0;99;True;True;10;20;20
./Envs/Test_4\Level_45.pkl;1.0;-209.0;125;True;True;10;20;20
./Envs/Test_4\Level_46.pkl;1.0;-211.0;168;True;True;10;20;20
./Envs/Test_4\Level_47.pkl;1.0;-197.0;103;True;True;10;20;20
./Envs/Test_4\Level_48.pkl;1.0;-168.0;84;True;True;10;20;20
./Envs/Test_4\Level_49.pkl;1.0;-211.0;742;True;True;10;20;20
./Envs/Test_4\Level_5.pkl;1.0;-173.0;113;True;True;10;20;20
./Envs/Test_4\Level_50.pkl;1.0;-188.0;355;True;True;10;20;20
./Envs/Test_4\Level_51.pkl;1.0;-175.0;112;True;True;10;20;20
./Envs/Test_4\Level_52.pkl;1.0;-201.0;147;True;True;10;20;20
./Envs/Test_4\Level_53.pkl;1.0;-184.0;106;True;True;10;20;20
./Envs/Test_4\Level_54.pkl;1.0;-215.0;175;True;True;10;20;20
./Envs/Test_4\Level_55.pkl;1.0;-225.0;520;True;True;10;20;20
./Envs/Test_4\Level_56.pkl;1.0;-178.0;260;True;True;10;20;20
./Envs/Test_4\Level_57.pkl;1.0;-206.0;157;True;True;10;20;20
./Envs/Test_4\Level_58.pkl;1.0;-189.0;1020;True;True;10;20;20
./Envs/Test_4\Level_59.pkl;1.0;-217.0;1163;True;True;10;20;20
./Envs/Test_4\Level_6.pkl;1.0;-225.0;910;True;True;10;20;20
./Envs/Test_4\Level_60.pkl;1.0;-201.0;1569;True;True;10;20;20
./Envs/Test_4\Level_61.pkl;1.0;-172.0;109;True;True;10;20;20
./Envs/Test_4\Level_62.pkl;1.0;-221.0;619;True;True;10;20;20
./Envs/Test_4\Level_63.pkl;1.0;-176.0;101;True;True;10;20;20
./Envs/Test_4\Level_64.pkl;1.0;-204.0;345;True;True;10;20;20
./Envs/Test_4\Level_65.pkl;1.0;-207.0;167;True;True;10;20;20
./Envs/Test_4\Level_66.pkl;1.0;-198.0;157;True;True;10;20;20
./Envs/Test_4\Level_67.pkl;1.0;-192.0;1344;True;True;10;20;20
./Envs/Test_4\Level_68.pkl;1.0;-231.0;1072;True;True;10;20;20
./Envs/Test_4\Level_69.pkl;1.0;-200.0;180;True;True;10;20;20
./Envs/Test_4\Level_7.pkl;1.0;-189.0;569;True;True;10;20;20
./Envs/Test_4\Level_70.pkl;1.0;-163.0;125;True;True;10;20;20
./Envs/Test_4\Level_71.pkl;1.0;-198.0;167;True;True;10;20;20
./Envs/Test_4\Level_72.pkl;1.0;-203.0;1042;True;True;10;20;20
./Envs/Test_4\Level_73.pkl;1.0;-211.0;159;True;True;10;20;20
./Envs/Test_4\Level_74.pkl;1.0;-202.0;1333;True;True;10;20;20
./Envs/Test_4\Level_75.pkl;1.0;-206.0;941;True;True;10;20;20
./Envs/Test_4\Level_76.pkl;1.0;-174.0;107;True;True;10;20;20
./Envs/Test_4\Level_77.pkl;1.0;-186.0;172;True;True;10;20;20
./Envs/Test_4\Level_78.pkl;1.0;-215.0;3479;True;True;10;20;20
./Envs/Test_4\Level_79.pkl;1.0;-210.0;121;True;True;10;20;20
./Envs/Test_4\Level_8.pkl;1.0;-180.0;90;True;True;10;20;20
./Envs/Test_4\Level_80.pkl;1.0;-199.0;1076;True;True;10;20;20
./Envs/Test_4\Level_81.pkl;1.0;-178.0;568;True;True;10;20;20
./Envs/Test_4\Level_82.pkl;1.0;-186.0;248;True;True;10;20;20
./Envs/Test_4\Level_83.pkl;1.0;-183.0;152;True;True;10;20;20
./Envs/Test_4\Level_84.pkl;1.0;-221.0;1081;True;True;10;20;20
./Envs/Test_4\Level_85.pkl;1.0;-188.0;113;True;True;10;20;20
./Envs/Test_4\Level_86.pkl;1.0;-228.0;1484;True;True;10;20;20
./Envs/Test_4\Level_87.pkl;1.0;-205.0;292;True;True;10;20;20
./Envs/Test_4\Level_88.pkl;1.0;-172.0;109;True;True;10;20;20
./Envs/Test_4\Level_89.pkl;1.0;-199.0;239;True;True;10;20;20
./Envs/Test_4\Level_9.pkl;1.0;-209.0;235;True;True;10;20;20
./Envs/Test_4\Level_90.pkl;1.0;-186.0;619;True;True;10;20;20
./Envs/Test_4\Level_91.pkl;1.0;-218.0;214;True;True;10;20;20
./Envs/Test_4\Level_92.pkl;1.0;-181.0;119;True;True;10;20;20
./Envs/Test_4\Level_93.pkl;1.0;-210.0;333;True;True;10;20;20
./Envs/Test_4\Level_94.pkl;1.0;-191.0;132;True;True;10;20;20
./Envs/Test_4\Level_95.pkl;1.0;-183.0;147;True;True;10;20;20
./Envs/Test_4\Level_96.pkl;1.0;-189.0;128;True;True;10;20;20
./Envs/Test_4\Level_97.pkl;1.0;-195.0;347;True;True;10;20;20
./Envs/Test_4\Level_98.pkl;1.0;-172.0;131;True;True;10;20;20
./Envs/Test_4\Level_99.pkl;1.0;-184.0;1311;True;True;10;20;20
./Envs/Test_5\Level_0.pkl;1.0;-357.0;491;True;True;15;20;40
./Envs/Test_5\Level_1.pkl;1.0;-439.0;412;True;True;15;20;40
./Envs/Test_5\Level_10.pkl;1.0;-432.0;3660;True;True;15;20;40
./Envs/Test_5\Level_11.pkl;1.0;-398.0;408;True;True;15;20;40
./Envs/Test_5\Level_12.pkl;1.0;-440.0;419;True;True;15;20;40
./Envs/Test_5\Level_13.pkl;1.0;-352.0;931;True;True;15;20;40
./Envs/Test_5\Level_14.pkl;1.0;-421.0;527;True;True;15;20;40
./Envs/Test_5\Level_15.pkl;1.0;-399.0;4493;True;True;15;20;40
./Envs/Test_5\Level_16.pkl;1.0;-390.0;464;True;True;15;20;40
./Envs/Test_5\Level_17.pkl;1.0;-395.0;580;True;True;15;20;40
./Envs/Test_5\Level_18.pkl;1.0;-475.0;457;True;True;15;20;40
./Envs/Test_5\Level_19.pkl;1.0;-439.0;1581;True;True;15;20;40
./Envs/Test_5\Level_2.pkl;1.0;-422.0;551;True;True;15;20;40
./Envs/Test_5\Level_20.pkl;1.0;-389.0;330;True;True;15;20;40
./Envs/Test_5\Level_21.pkl;1.0;-464.0;573;True;True;15;20;40
./Envs/Test_5\Level_22.pkl;1.0;-376.0;608;True;True;15;20;40
./Envs/Test_5\Level_23.pkl;1.0;-358.0;307;True;True;15;20;40
./Envs/Test_5\Level_24.pkl;1.0;-348.0;320;True;True;15;20;40
./Envs/Test_5\Level_25.pkl;1.0;-371.0;333;True;True;15;20;40
